Customer_ID,Customer_Name,Birth_Date,Marital_Status,Annual_Income,Total_Children,Education_Level,Occupation,Home_Owner
BB3318,Sardar Amarjeet Sahni,09-07-1976,M," ? 24,33,071.00 ",0,Partial College,Professional,Y
BB3319,Naveen Singh,02-02-1955,S," ? 14,64,379.00 ",0,High School,Skilled Manual,Y
BB3320,Trilock Chand,10-07-1955,S," ? 31,74,199.00 ",0,High School,Skilled Manual,Y
BB3321,Jaibhagwan Kala,27-04-1956,S," ? 11,46,608.00 ",0,High School,Skilled Manual,N
BB3322,Amar Pal,21-07-1958,M," ? 19,16,702.00 ",0,Graduate Degree,Management,Y
BB3323,Laxmi Kant,04-08-1958,M," ? 26,60,602.00 ",0,Graduate Degree,Management,Y
BB3324,Jai Kailash,06-07-1973,S," ? 14,98,419.00 ",0,Bachelors,Management,N
BB3325,Virender Paswan,23-03-1974,S," ? 15,61,528.00 ",0,High School,Professional,Y
BB3326,Janwi Chaudhary,08-10-1974,S," ? 31,18,132.00 ",0,Partial College,Professional,N
BB3327,Rishi Raj,17-06-1974,S," ? 8,17,834.00 ",0,Partial College,Professional,N
BB3328,Satendra Pal Singh,04-12-1974,S," ? 33,67,635.00 ",0,Partial College,Professional,N
BB3329,Moham Madhav,12-04-1959,M," ? 3,23,166.00 ",1,Bachelors,Management,Y
BB3330,Lalit Singh Bisht,27-08-1959,S," ? 18,24,304.00 ",0,Graduate Degree,Management,Y
BB3331,Stifen John,09-03-1966,S," ? 24,36,060.00 ",0,Graduate Degree,Management,N
BB3332,Virender Sehrawat,22-08-1966,S," ? 27,24,498.00 ",0,Bachelors,Management,N
BB3333,Vikram Khatri,10-03-1957,S," ? 25,69,065.00 ",0,Partial High School,Skilled Manual,Y
BB3334,Khetra Nath,20-08-1957,S," ? 28,23,170.00 ",0,Partial High School,Skilled Manual,N
BB3335,Saleem Ansari,28-09-1957,S," ? 15,76,657.00 ",0,Partial High School,Skilled Manual,Y
BB3336,Man Mohan,15-02-1957,M," ? 34,81,393.00 ",2,High School,Professional,N
BB3337,Robert Forsis,22-11-1957,M," ? 3,04,736.00 ",2,High School,Professional,N
BB3338,Succha Singh,14-07-1957,S," ? 23,36,744.00 ",0,High School,Professional,Y
BB3339,Inder Lal,17-05-1957,M," ? 17,07,994.00 ",2,High School,Professional,N
BB3340,Bhart Kumar,12-01-1957,M," ? 29,76,937.00 ",3,Partial College,Professional,Y
BB3341,Vedh Prkash,14-07-1957,M," ? 21,48,957.00 ",3,Partial College,Professional,Y
BB3342,Babu Lal Sharma,11-06-1967,M," ? 10,33,606.00 ",2,Bachelors,Professional,N
BB3343,Amit Prasar,01-02-1967,S," ? 27,80,904.00 ",0,Bachelors,Professional,Y
BB3344,Rohit Rawat,17-03-1962,M," ? 33,92,336.00 ",1,Partial College,Skilled Manual,Y
BB3345,Badan Singh,15-07-1962,S," ? 23,06,472.00 ",0,Partial College,Skilled Manual,Y
BB3346,Parveen Puran,20-06-1962,M," ? 34,52,391.00 ",1,Bachelors,Professional,Y
BB3347,Rakesh Sonu,15-02-1962,M," ? 23,22,326.00 ",1,Bachelors,Professional,Y
BB3348,Abhijit Singh,11-07-1962,M," ? 15,02,470.00 ",1,Bachelors,Professional,Y
BB3349,Vivek Shokeen,08-05-1961,M," ? 7,63,103.00 ",1,Partial College,Skilled Manual,Y
BB3350,Sanjeev Ratan,05-06-1961,M," ? 24,18,395.00 ",1,Partial College,Skilled Manual,Y
BB3351,Mahadev Parshad,27-08-1966,S," ? 13,88,879.00 ",0,Bachelors,Professional,N
BB3352,Shayam Kumar,09-05-1966,S," ? 20,56,621.00 ",0,Graduate Degree,Management,N
BB3353,Chitprit Singh,22-07-1966,S," ? 24,76,846.00 ",0,Graduate Degree,Management,N
BB3354,Sachin Lakhera,14-04-1966,S," ? 22,09,539.00 ",0,Graduate Degree,Management,N
BB3355,Jagdish Mushar,26-10-1960,M," ? 4,49,211.00 ",1,Partial College,Skilled Manual,Y
BB3356,Ajay Kumar Chautu,14-10-1960,M," ? 21,54,388.00 ",1,Partial College,Skilled Manual,Y
BB3357,Pahalwan Singh,16-01-1965,M," ? 34,27,873.00 ",5,Bachelors,Professional,Y
BB3358,Chhidu Ali,04-07-1964,S," ? 30,11,141.00 ",0,Bachelors,Professional,N
BB3359,Leela Ram,07-01-1962,M," ? 19,49,336.00 ",1,Partial College,Skilled Manual,Y
BB3360,Imran Khureshi,22-08-1962,S," ? 28,19,955.00 ",0,Bachelors,Professional,Y
BB3361,Sarip Ahmad,18-10-1962,M," ? 5,70,729.00 ",5,Partial College,Skilled Manual,Y
BB3362,Arshad Ali,25-12-1962,M," ? 12,59,238.00 ",5,Partial College,Skilled Manual,Y
BB3363,Devesh Kadyan,04-02-1961,M," ? 18,51,080.00 ",5,Partial College,Skilled Manual,Y
BB3364,Divyansh With Father,26-10-1958,M," ? 33,32,712.00 ",5,Bachelors,Professional,Y
BB3365,Kunal Kumar Singh,10-07-1958,S," ? 12,71,449.00 ",0,Bachelors,Management,Y
BB3366,Awedhesh Kumar,20-09-1957,S," ? 22,92,723.00 ",0,Partial College,Skilled Manual,N
BB3367,Elwin Lal,10-03-1957,S," ? 28,47,793.00 ",0,Partial College,Skilled Manual,Y
BB3368,Mahender Mishra,05-07-1957,S," ? 12,38,865.00 ",0,Partial College,Skilled Manual,Y
BB3369,Jaipal Singh,02-04-1957,S," ? 25,72,614.00 ",0,Partial College,Skilled Manual,Y
BB3370,Sunder Singh Kaintura,19-02-1976,S," ? 16,98,288.00 ",0,High School,Skilled Manual,N
BB3371,Subash Shani,08-08-1976,S," ? 22,90,286.00 ",0,High School,Skilled Manual,N
BB3372,Gaurav Gupta,20-01-1976,S," ? 12,00,270.00 ",0,High School,Skilled Manual,N
BB3373,Rohaan Sadat,05-10-1976,M," ? 16,52,306.00 ",0,High School,Skilled Manual,Y
BB3374,Mohd Kamran,24-02-1980,S," ? 19,21,232.00 ",0,High School,Skilled Manual,Y
BB3375,Rahul Dhawan,21-04-1980,S," ? 12,48,445.00 ",0,High School,Skilled Manual,N
BB3376,Harpreet Singh,04-04-1980,S," ? 10,28,814.00 ",0,Partial High School,Clerical,N
BB3377,Ramdev Sharma,25-07-1980,M," ? 29,65,522.00 ",0,High School,Skilled Manual,N
BB3378,Sheetal Prsad,13-09-1978,M," ? 9,54,737.00 ",0,High School,Skilled Manual,Y
BB3379,Akashya Tyagi,07-08-1978,M," ? 14,85,702.00 ",0,High School,Skilled Manual,Y
BB3380,Mohit Brig,01-03-1978,S," ? 20,76,909.00 ",0,High School,Skilled Manual,N
BB3381,Manish Ghai,25-05-1978,M," ? 34,24,987.00 ",0,High School,Skilled Manual,N
BB3382,Jiwan Dhir,02-12-1977,S," ? 12,16,797.00 ",0,Partial High School,Clerical,N
BB3383,Abdul Rahim,01-04-1977,S," ? 17,55,658.00 ",0,High School,Skilled Manual,Y
BB3384,Shashai Ranjan Shah,23-10-1979,M," ? 3,49,827.00 ",0,Partial High School,Clerical,N
BB3385,Amit Kumar Jaina,26-03-1979,S," ? 24,19,327.00 ",0,High School,Skilled Manual,N
BB3386,Pawan Kumar Sharam,24-07-1979,M," ? 14,25,840.00 ",0,High School,Skilled Manual,Y
BB3387,Naveen Sharma,21-09-1939,S," ? 32,68,591.00 ",0,Partial College,Clerical,Y
BB3388,Luv Kumar Sharma,09-02-1940,M," ? 9,04,231.00 ",2,Bachelors,Management,N
BB3389,Iswar Lal Raigar,01-06-1941,S," ? 33,78,513.00 ",0,Bachelors,Management,Y
BB3390,Nikhil Shukla,17-05-1941,S," ? 13,91,675.00 ",0,Bachelors,Management,Y
BB3391,Anuj Bholu,16-11-1942,M," ? 29,97,267.00 ",2,Graduate Degree,Management,Y
BB3392,Gourav Verma,11-05-1976,M," ? 3,91,804.00 ",0,High School,Skilled Manual,Y
BB3393,Sawali Mahto,08-06-1976,S," ? 34,86,197.00 ",0,High School,Skilled Manual,N
BB3394,Laxman Sinsh,02-02-1976,S," ? 20,92,439.00 ",0,Partial College,Skilled Manual,Y
BB3395,Satyanarayan Darji,18-03-1975,S," ? 25,39,232.00 ",0,High School,Skilled Manual,N
BB3396,Niranjan Choudhary,15-06-1975,S," ? 19,92,291.00 ",0,High School,Skilled Manual,N
BB3397,Bhajan Lal,28-07-1974,S," ? 31,22,637.00 ",0,Partial College,Skilled Manual,N
BB3398,Tek Bahadur,11-11-1973,M," ? 12,73,974.00 ",0,Partial College,Skilled Manual,Y
BB3399,Yash Goyal,19-07-1967,S," ? 25,44,848.00 ",0,Bachelors,Management,Y
BB3400,Abhilash Dabba,13-07-1967,M," ? 16,97,796.00 ",1,Bachelors,Management,Y
BB3401,Rohit Sharma,22-12-1967,M," ? 26,61,179.00 ",1,Bachelors,Management,Y
BB3402,Mohd Ashlam,02-11-1968,M," ? 25,21,226.00 ",4,Bachelors,Management,Y
BB3403,Naveen Nischal,17-04-1959,S," ? 16,55,084.00 ",0,Graduate Degree,Skilled Manual,Y
BB3404,Sharee Chand Babu,24-01-1959,M," ? 8,84,948.00 ",4,Graduate Degree,Skilled Manual,Y
BB3405,Akhlesh Paswan,03-05-1972,S," ? 11,69,506.00 ",0,Partial College,Clerical,Y
BB3406,Firoj Ahmad,04-09-1973,S," ? 27,13,716.00 ",0,Graduate Degree,Skilled Manual,Y
BB3407,Ishant Sharma,09-03-1973,M," ? 9,95,435.00 ",1,Graduate Degree,Skilled Manual,Y
BB3408,Ravinder Dhaka,19-05-1973,M," ? 28,66,527.00 ",1,Graduate Degree,Skilled Manual,N
BB3409,Jitender Singh,22-01-1971,S," ? 15,86,677.00 ",0,Graduate Degree,Skilled Manual,Y
BB3410,Swami Nath,01-03-1971,S," ? 6,98,317.00 ",0,Graduate Degree,Skilled Manual,Y
BB3411,Sohan Singh Rawat,15-03-1971,M," ? 2,81,252.00 ",1,Graduate Degree,Skilled Manual,Y
BB3412,Ramesh Bansal,20-08-1971,M," ? 13,21,891.00 ",1,Graduate Degree,Skilled Manual,Y
BB3413,Narendernarender Bagdi,09-09-1972,M," ? 13,20,355.00 ",1,Graduate Degree,Skilled Manual,Y
BB3414,Noor Mohammad,08-06-1972,M," ? 32,52,272.00 ",1,Graduate Degree,Skilled Manual,Y
BB3415,Prabhu Dayal Sharma,11-07-1972,M," ? 21,06,331.00 ",1,Graduate Degree,Skilled Manual,Y
BB3416,Rajnish Gupta,14-06-1972,M," ? 10,48,160.00 ",1,Graduate Degree,Skilled Manual,Y
BB3417,Shreee Mahaverr Prasad,18-09-1972,M," ? 25,75,388.00 ",1,Graduate Degree,Professional,Y
BB3418,Shambu Dayal,12-05-1970,M," ? 23,75,191.00 ",1,Bachelors,Skilled Manual,Y
BB3419,Parbhat Jha,19-04-1944,S," ? 32,49,535.00 ",0,Bachelors,Management,Y
BB3420,Rehmat Ali,09-06-1944,S," ? 4,19,224.00 ",0,Bachelors,Management,Y
BB3421,Shiv Narayan,01-09-1944,S," ? 24,30,573.00 ",0,Graduate Degree,Management,Y
BB3422,Hiten Dev,22-02-1944,M," ? 25,72,769.00 ",4,Graduate Degree,Management,Y
BB3423,Ankus Puri,11-07-1944,M," ? 21,27,423.00 ",5,Bachelors,Management,Y
BB3424,Abdul Samad,22-12-1944,S," ? 22,68,675.00 ",0,Bachelors,Management,Y
BB3425,Mohd Salahuddin,06-11-1944,S," ? 3,47,053.00 ",0,Bachelors,Management,Y
BB3426,Om Prakash Maheshwari,21-05-1945,M," ? 20,67,661.00 ",5,Bachelors,Management,Y
BB3427,Shyam Pal,22-05-1945,M," ? 13,60,236.00 ",4,Bachelors,Management,Y
BB3428,Sumer Singh,20-10-1945,M," ? 5,69,427.00 ",4,Bachelors,Management,Y
BB3429,Moh Iqbal,20-07-1946,S," ? 3,25,746.00 ",0,Bachelors,Management,Y
BB3430,Ravi Rakuwar,02-12-1946,M," ? 19,06,930.00 ",5,Bachelors,Management,Y
BB3431,Sagar Goswami,15-07-1946,M," ? 22,02,733.00 ",5,Bachelors,Management,Y
BB3432,Pabitra Bhoi,02-08-1947,M," ? 31,80,208.00 ",2,Bachelors,Management,Y
BB3433,Sam Midde,22-11-1947,M," ? 26,00,336.00 ",2,Bachelors,Management,N
BB3434,Bheem Mukhiya,08-03-1947,M," ? 12,46,987.00 ",4,Bachelors,Management,Y
BB3435,Jagdish Kumar Sagar,24-08-1947,M," ? 18,18,237.00 ",4,Bachelors,Management,Y
BB3436,Deepak Aggarwal,05-10-1947,S," ? 33,82,554.00 ",0,Bachelors,Management,Y
BB3437,Mukesh Chand Chaturvedi,07-10-1947,M," ? 25,96,111.00 ",4,Bachelors,Management,Y
BB3438,Raj Dev Singh,23-03-1947,S," ? 5,65,325.00 ",0,Bachelors,Management,Y
BB3439,Pramod Tyagi,17-04-1948,S," ? 5,71,122.00 ",0,Partial College,Professional,Y
BB3440,Jaipal Singh Manoj,24-03-1948,S," ? 7,59,277.00 ",0,Partial College,Professional,Y
BB3441,Abhishik Partap Singh,06-05-1948,S," ? 34,27,881.00 ",0,Bachelors,Management,Y
BB3442,Balveer Sing Chawla,22-10-1948,S," ? 5,68,641.00 ",0,Bachelors,Management,Y
BB3443,Perveen Kumar,09-03-1949,M," ? 9,48,152.00 ",2,Partial College,Professional,N
BB3444,Sanjay Yadav,21-05-1949,S," ? 3,23,604.00 ",0,Partial College,Professional,Y
BB3445,Vivek Raj,19-03-1949,S," ? 5,48,836.00 ",0,Partial College,Professional,Y
BB3446,Neeraj Jain,27-09-1950,S," ? 8,21,383.00 ",0,Partial College,Professional,Y
BB3447,Akhlesh Babloo,01-06-1950,M," ? 30,80,749.00 ",2,Partial College,Professional,Y
BB3448,Kamal Kishor Saini,15-08-1950,M," ? 34,56,706.00 ",2,Partial College,Professional,Y
BB3449,Parmeshwar Das,04-06-1950,M," ? 16,29,678.00 ",2,Partial College,Professional,Y
BB3450,Kartik Das,14-08-1950,S," ? 25,78,991.00 ",0,Partial College,Professional,Y
BB3451,Kantil Lal,26-04-1950,M," ? 21,90,743.00 ",4,Partial College,Professional,Y
BB3452,Shankar Lal Verma,26-06-1950,M," ? 6,62,986.00 ",4,Partial College,Professional,Y
BB3453,Rahul Kumar Tiwari,04-02-1951,S," ? 32,45,376.00 ",0,High School,Professional,Y
BB3454,Suresh Chander,03-04-1951,S," ? 6,82,359.00 ",0,High School,Professional,Y
BB3455,Praveen Kumar Girdhar,15-02-1951,M," ? 32,30,043.00 ",2,Partial College,Professional,Y
BB3456,Jatin Sharma,14-09-1951,M," ? 12,45,163.00 ",2,Partial College,Professional,N
BB3457,Ujjwal Kumar Bittu,16-11-1951,M," ? 17,94,938.00 ",2,Partial College,Professional,Y
BB3458,Dharmveer Singh,28-04-1952,M," ? 20,11,051.00 ",3,High School,Professional,Y
BB3459,Anish Ahamad,05-02-1952,S," ? 16,49,533.00 ",0,High School,Professional,Y
BB3460,Vikrant Vicky,26-04-1952,M," ? 2,80,472.00 ",3,High School,Professional,Y
BB3461,Suresh Kumar Munna,13-05-1952,M," ? 6,47,508.00 ",4,Partial College,Professional,Y
BB3462,Deepak Tomar,19-08-1952,S," ? 30,24,271.00 ",0,Partial College,Professional,Y
BB3463,Shardha Nand,28-07-1952,M," ? 21,80,701.00 ",5,Partial College,Professional,Y
BB3464,Insaf Ali,06-11-1958,S," ? 3,60,989.00 ",0,Bachelors,Management,N
BB3465,Tuka Ram Maruti Ghonde,20-06-1958,M," ? 11,85,118.00 ",2,Bachelors,Management,Y
BB3466,Deba Prasad,08-07-1957,S," ? 15,25,328.00 ",0,Partial College,Professional,Y
BB3467,Naseem Ahmed,18-08-1957,M," ? 31,54,898.00 ",2,High School,Professional,Y
BB3468,Shaubha Ram,23-08-1957,M," ? 15,91,636.00 ",2,Partial College,Professional,Y
BB3469,Abhay Papnoi,08-05-1956,M," ? 27,47,369.00 ",3,Partial College,Professional,Y
BB3470,Aalam Singh,12-10-1955,S," ? 15,79,388.00 ",0,Partial College,Professional,N
BB3471,Amir Hussain,25-07-1955,S," ? 6,69,169.00 ",0,Partial College,Professional,N
BB3472,Gulshan Chadda,06-07-1957,M," ? 17,82,277.00 ",2,Partial College,Professional,Y
BB3473,Upender Narayan Jha,21-11-1956,M," ? 13,83,562.00 ",3,Partial College,Professional,N
BB3474,Mani Manohar Prasad,24-08-1933,S," ? 5,88,088.00 ",0,Graduate Degree,Management,Y
BB3475,Idrish Ali,05-06-1933,M," ? 18,60,756.00 ",1,Graduate Degree,Management,Y
BB3476,Maatwar Singh,28-03-1933,S," ? 13,59,332.00 ",0,Graduate Degree,Management,Y
BB3477,Lalit Pandey,16-04-1933,M," ? 10,55,011.00 ",1,Graduate Degree,Management,Y
BB3478,Istkhar Ali Shanu,04-09-1965,M," ? 12,08,293.00 ",4,Partial College,Professional,Y
BB3479,Sudesh Kumar Suresh,02-08-1965,M," ? 24,13,559.00 ",5,Partial College,Professional,Y
BB3480,Pankaj Yadav,16-04-1965,S," ? 28,50,726.00 ",0,Bachelors,Management,Y
BB3481,Ravi Kumar Batra,02-08-1965,M," ? 22,78,996.00 ",4,Partial College,Professional,Y
BB3482,Surinder Singh,13-11-1965,M," ? 21,62,711.00 ",4,Partial College,Professional,Y
BB3483,Sunil Gurjer,07-11-1965,M," ? 27,91,967.00 ",2,Bachelors,Management,Y
BB3484,Rajesh Tiwari,24-06-1965,S," ? 13,52,783.00 ",0,Partial College,Professional,Y
BB3485,Syed Arafat Husain,04-11-1965,M," ? 14,20,925.00 ",1,Graduate Degree,Management,Y
BB3486,Vinod Raju,11-03-1965,M," ? 16,04,108.00 ",1,Graduate Degree,Management,Y
BB3487,Aditya Arya,23-10-1965,M," ? 29,92,260.00 ",1,Graduate Degree,Management,Y
BB3488,Himanshu Mahajan,09-08-1964,M," ? 4,79,164.00 ",4,Bachelors,Management,Y
BB3489,Ramanand Tyagi,05-01-1964,S," ? 15,78,195.00 ",0,Partial College,Professional,Y
BB3490,Ravi Arora,25-12-1964,M," ? 27,11,173.00 ",5,Partial College,Professional,Y
BB3491,Ramesh Singh Visth,10-05-1964,S," ? 22,93,904.00 ",0,Partial College,Professional,N
BB3492,Arun Singh,09-04-1964,M," ? 8,83,270.00 ",2,Graduate Degree,Management,Y
BB3493,Paras Chawla,01-06-1964,S," ? 15,61,778.00 ",0,Graduate Degree,Management,N
BB3494,Mukul Sharma,17-09-1956,M," ? 8,13,500.00 ",3,Partial College,Professional,Y
BB3495,Harsh Vardhan Sharma,12-08-1956,S," ? 23,75,454.00 ",0,Partial College,Professional,Y
BB3496,Laxmi Narayan Malpani,18-11-1934,M," ? 34,84,699.00 ",1,Graduate Degree,Management,Y
BB3497,Hanif Khan,17-03-1963,M," ? 11,37,620.00 ",4,Partial College,Professional,Y
BB3498,Dineesh Khatik,11-03-1963,S," ? 29,79,947.00 ",0,Partial College,Professional,N
BB3499,Om Beer Singh,04-06-1962,M," ? 21,94,382.00 ",5,Partial College,Professional,Y
BB3500,Raju Khan,09-06-1962,S," ? 24,10,981.00 ",0,Partial College,Professional,Y
BB3501,Babu Lal Yadav,08-10-1962,M," ? 3,51,676.00 ",1,Partial College,Professional,Y
BB3502,Sunil Gujar,13-11-1962,M," ? 19,88,600.00 ",1,Partial College,Professional,Y
BB3503,Parmjeet Rai,02-07-1962,M," ? 23,28,645.00 ",1,Bachelors,Management,Y
BB3504,Ilayat Mudda,10-10-1962,M," ? 22,24,198.00 ",1,Partial College,Professional,Y
BB3505,Upender Dass,27-06-1962,M," ? 23,25,175.00 ",1,Bachelors,Management,Y
BB3506,Azad Hussain,21-02-1961,M," ? 18,37,010.00 ",4,High School,Professional,Y
BB3507,Devanand Kushwaha,21-02-1961,M," ? 28,41,587.00 ",4,High School,Professional,Y
BB3508,Narendra Singh,04-05-1961,M," ? 22,91,925.00 ",4,High School,Professional,Y
BB3509,Pravin Kasana,09-04-1961,S," ? 20,51,837.00 ",0,High School,Professional,Y
BB3510,Ishwar Singh Aggarwal,22-04-1961,M," ? 12,81,063.00 ",3,Partial College,Professional,Y
BB3511,Kalyan Singh Kallu,04-02-1961,M," ? 24,83,304.00 ",1,Bachelors,Management,Y
BB3512,Pintu Saini,17-07-1961,S," ? 28,66,676.00 ",0,Bachelors,Management,N
BB3513,Prakash Gupta,03-06-1961,M," ? 18,72,727.00 ",3,Bachelors,Management,Y
BB3514,Surender Prince,03-02-1961,M," ? 13,61,888.00 ",1,Bachelors,Management,Y
BB3515,Satpal Chauhan,21-09-1955,M," ? 28,62,921.00 ",2,High School,Professional,N
BB3516,Sukhbir Tanwar,13-08-1955,M," ? 9,69,952.00 ",2,High School,Professional,N
BB3517,Jagdish Sharma,18-01-1955,M," ? 29,61,976.00 ",2,High School,Professional,N
BB3518,Raju Gharami,07-08-1955,S," ? 14,82,783.00 ",0,High School,Professional,Y
BB3519,Raja Muttu,09-08-1954,S," ? 19,84,334.00 ",0,Partial High School,Skilled Manual,Y
BB3520,Vasa Ram,20-09-1936,S," ? 8,75,869.00 ",0,Graduate Degree,Management,N
BB3521,Libin Lukkha,05-05-1960,M," ? 13,03,723.00 ",5,Partial College,Professional,Y
BB3522,Laukush Banti,01-08-1960,S," ? 9,41,588.00 ",0,High School,Professional,Y
BB3523,Baccha Singh,22-07-1960,M," ? 21,95,361.00 ",4,High School,Professional,Y
BB3524,Rakesh Alias Kalua,22-07-1960,M," ? 4,09,798.00 ",4,High School,Professional,Y
BB3525,Bhupender Pal,11-06-1960,M," ? 22,85,252.00 ",1,Partial College,Professional,Y
BB3526,Rudhra Pratap,19-03-1960,M," ? 26,65,594.00 ",1,Graduate Degree,Management,Y
BB3527,Ghaseeta Ram,06-10-1954,M," ? 30,51,970.00 ",2,Partial High School,Skilled Manual,Y
BB3528,Vipul Vats,05-03-1954,M," ? 25,28,828.00 ",3,High School,Professional,Y
BB3529,Shokar Khan,14-06-1953,M," ? 25,59,890.00 ",3,Graduate Degree,Management,Y
BB3530,Arun Kumar Tiwari,17-10-1953,M," ? 13,55,612.00 ",3,Graduate Degree,Management,Y
BB3531,Surender Manoj,03-11-1953,S," ? 21,59,112.00 ",0,Graduate Degree,Management,Y
BB3532,Ram Narayan,26-05-1953,M," ? 8,57,878.00 ",3,Graduate Degree,Management,Y
BB3533,Yogender Choudhary,25-07-1953,S," ? 31,52,431.00 ",0,Graduate Degree,Management,N
BB3534,Tinku Singh,17-05-1953,M," ? 17,32,282.00 ",3,Graduate Degree,Management,Y
BB3535,Amar Deep Gupta,23-06-1952,M," ? 33,19,603.00 ",3,Partial College,Professional,N
BB3536,Ramprasad Ramu,18-10-1952,M," ? 18,63,409.00 ",3,Partial College,Professional,N
BB3537,Rajeev Gupta,03-10-1952,M," ? 32,12,971.00 ",3,Partial College,Professional,N
BB3538,Mahadev Dalip,20-09-1937,M," ? 10,29,386.00 ",4,Graduate Degree,Management,Y
BB3539,Rvindra Bablu,09-04-1937,M," ? 4,26,783.00 ",2,Graduate Degree,Management,Y
BB3540,Tisar Parasar,18-11-1937,S," ? 12,33,529.00 ",0,Bachelors,Management,N
BB3541,Miha Singh,13-05-1938,M," ? 16,82,112.00 ",4,Graduate Degree,Management,Y
BB3542,Rajendra Singh,11-09-1938,M," ? 12,68,031.00 ",5,Bachelors,Management,Y
BB3543,Rakesh Soni,20-03-1938,M," ? 29,52,161.00 ",5,Bachelors,Management,Y
BB3544,Ramniwasj Pintu,21-08-1938,M," ? 2,70,541.00 ",2,Graduate Degree,Management,Y
BB3545,Shyam Lal Gupta,25-05-1938,M," ? 32,48,705.00 ",2,Bachelors,Management,Y
BB3546,Smt Ashan,20-05-1940,M," ? 17,58,157.00 ",5,Bachelors,Management,N
BB3547,Braham Singh,01-09-1940,M," ? 20,74,074.00 ",2,Graduate Degree,Management,Y
BB3548,Hisham Singh,03-10-1940,M," ? 17,25,064.00 ",2,Graduate Degree,Management,Y
BB3549,Dolat Ram,02-03-1968,S," ? 28,92,109.00 ",0,Partial College,Skilled Manual,N
BB3550,Raj Kumar Kale,23-11-1968,M," ? 32,16,497.00 ",2,Bachelors,Management,Y
BB3551,Naveen Kumar Pandit,06-09-1968,M," ? 16,69,945.00 ",3,Bachelors,Management,Y
BB3552,Saurabh Beeryani,20-11-1968,M," ? 23,13,615.00 ",1,Graduate Degree,Management,Y
BB3553,Rohit Beeryani,11-09-1979,S," ? 34,53,898.00 ",0,Partial College,Skilled Manual,Y
BB3554,Panchhi Ramji,10-08-1979,S," ? 2,63,423.00 ",0,Partial College,Skilled Manual,Y
BB3555,Gopal Lal Meena,25-11-1944,S," ? 23,52,591.00 ",0,High School,Skilled Manual,Y
BB3556,Rohit Nikki,21-07-1944,M," ? 30,75,504.00 ",3,High School,Skilled Manual,N
BB3557,Mayank Sharma,08-11-1947,M," ? 14,33,183.00 ",2,High School,Skilled Manual,Y
BB3558,Rajesh Mehra,19-11-1978,S," ? 7,47,880.00 ",0,Partial College,Skilled Manual,Y
BB3559,Chandki Ram,18-12-1978,S," ? 31,19,476.00 ",0,Partial College,Skilled Manual,N
BB3560,Aman Singh,11-10-1947,M," ? 22,82,469.00 ",4,High School,Skilled Manual,N
BB3561,Harpreet Dham,20-08-1947,M," ? 30,48,479.00 ",4,High School,Skilled Manual,Y
BB3562,Jahir Ahmad,26-11-1947,M," ? 11,60,196.00 ",2,Partial College,Clerical,N
BB3563,Rakho Hari,19-05-1978,M," ? 28,31,097.00 ",0,Graduate Degree,Manual,Y
BB3564,Narhasi Dass,07-06-1977,M," ? 10,01,920.00 ",0,Graduate Degree,Manual,Y
BB3565,Rajesh Patra,09-01-1962,M," ? 17,17,698.00 ",1,Graduate Degree,Manual,Y
BB3566,Munnawar Ali,08-10-1962,M," ? 10,81,400.00 ",1,Graduate Degree,Manual,Y
BB3567,Kunda Swami,03-12-1962,M," ? 33,57,227.00 ",1,Graduate Degree,Manual,Y
BB3568,Dilip Singh,02-04-1962,S," ? 7,93,466.00 ",0,Graduate Degree,Clerical,Y
BB3569,Naresh Garg,01-09-1962,M," ? 20,89,071.00 ",1,Graduate Degree,Clerical,Y
BB3570,Manish Panday,21-01-1962,M," ? 34,23,616.00 ",1,Graduate Degree,Clerical,Y
BB3571,Baccha Prashad,21-11-1962,M," ? 12,81,852.00 ",1,Graduate Degree,Clerical,Y
BB3572,Aanil Yadav,12-10-1961,S," ? 20,36,229.00 ",0,Bachelors,Manual,Y
BB3573,Ved Kumar Yadav,24-04-1961,S," ? 23,77,368.00 ",0,Bachelors,Manual,Y
BB3574,Mohd Mukeem,16-05-1961,S," ? 14,90,025.00 ",0,Graduate Degree,Clerical,Y
BB3575,Pardeep Kumar Mathur,02-07-1961,S," ? 34,34,846.00 ",0,Graduate Degree,Clerical,Y
BB3576,Shiv Achariy,12-09-1935,M," ? 16,59,351.00 ",1,Graduate Degree,Clerical,Y
BB3577,Kamal Kala,20-04-1962,S," ? 24,03,852.00 ",0,Graduate Degree,Clerical,Y
BB3578,Harpal Kishan,20-12-1962,S," ? 30,15,696.00 ",0,Graduate Degree,Clerical,Y
BB3579,Raj Kamal,18-04-1958,M," ? 24,08,189.00 ",1,Bachelors,Manual,Y
BB3580,Harwindra Singh,17-05-1958,S," ? 26,28,411.00 ",0,Graduate Degree,Clerical,Y
BB3581,Nand Ram,11-05-1957,M," ? 14,40,209.00 ",1,Bachelors,Clerical,Y
BB3582,Krishan Lal Arora,11-08-1957,M," ? 25,39,057.00 ",1,Partial College,Manual,Y
BB3583,Ramswrup Bhatya,14-03-1957,S," ? 33,27,118.00 ",0,Partial College,Manual,Y
BB3584,Devinder Sunar,18-09-1956,M," ? 18,26,878.00 ",2,Partial College,Manual,Y
BB3585,Isthar Nanna,10-03-1956,M," ? 21,76,354.00 ",2,Partial College,Manual,Y
